Article_ID,Article_ID2,Country,Disease_name,Disease_name2,Disease,PMID,First Author,Publication Year,DOI,Combining Authoryear (withformula),Authoryear,Ncases,Ncontrol,total,genus,Genus_mean_RA_disease,Genus_mean_RA_control,foldchange(calculation),foldchange,pvalue,,,,,,,,,,,,,,Age_disease,Age_control,Sequencing_type,16s_sequencing_region,Genus(original_,Genus_clean (original,Genus_classified,Genus_RA_in_disease,Genus_>1_studies(cancer_or_autoimmune),Genus_increased_HowMany_Cancer_study,Genus_decreased_HowMany_Cancer_study,Genus_increased_HowMany_Autoimmune_study,Genus_decreased_HowMany_Autoimmune_study,Genus_statistical_test,Genus_mean_RA_disease(original),Genus_mean_RA_control (original),Genus_effect_type,Genus_effect_type_quanititative_value,Genus_quantitative_data_source_in_paper,Genus_Pvalue(original)
,Article_3075,Belgium,MS,Multiple sclerosis,Autoimmune,,Tatjana R,2020,10.1002/acn3.51004,"Tatjana R, 2020","Tatjana R, 2020",98,120,218,Sporobacter,1.610000,0.69000,2.333333333,2.3333,0.00100000000000000,,,,,,,,,,,,,,48 years (median),49 years (median),16s,v4,Sporobacter ,Sporobacter,yes,increased,no,0,1,1,1,Wilcoxon rank-sum test (corrected),1.61,0.69,Median relative abundance ,not available,Table4,<0.001
Article_3095,Article_3095,China,SLE,SLE,Autoimmune,,Sheng-Xiao Z,2019,10.1136/annrheumdis-2019-216504,"Sheng-Xiao Z, 2019","Sheng-Xiao Z, 2019",92,217,309,Ruminococcus,2.630000,1.41000,1.865248227,1.8652,0.01600000000000000,,,,,,,,,,,,,,not specified,not specified,16s,not-mentioned,Ruminococcus,Ruminococcus,yes,increased,yes,6,3,6,1,,2.63,1.41,,not available,not available,0.016000
,Article_3095,China,SLE,SLE,Autoimmune,,Sheng-Xiao Z,2019,10.1136/annrheumdis-2019-216504,"Sheng-Xiao Z, 2019","Sheng-Xiao Z, 2019",92,217,309,Haemophilus ,0.150000,0.17000,0.882352941,0.8824,0.03500000000000000,,,,,,,,,,,,,,not specified,not specified,16s,not-mentioned,Haemophilus,Haemophilus ,yes,decreased,yes,2,1,1,4,,0.15,0.17,,not available,not available,0.035000
,Article_3095,China,SLE,SLE,Autoimmune,,Sheng-Xiao Z,2019,10.1136/annrheumdis-2019-216504,"Sheng-Xiao Z, 2019","Sheng-Xiao Z, 2019",92,217,309,Faecalibacterium,7.580000,19.99000,0.379189595,0.3792,0.00100000000000000,,,,,,,,,,,,,,not specified,not specified,16s,not-mentioned,Faecalibacterium,Faecalibacterium,yes,decreased,yes,1,5,2,7,,7.58,19.99,,not available,not available,<0.001
,Article_3095,China,SLE,SLE,Autoimmune,,Sheng-Xiao Z,2019,10.1136/annrheumdis-2019-216504,"Sheng-Xiao Z, 2019","Sheng-Xiao Z, 2019",92,217,309,Bacteroides,38.750000,30.61000,1.265926168,1.2659,0.01600000000000000,,,,,,,,,,,,,,not specified,not specified,16s,not-mentioned,Bacteroides,Bacteroides,yes,increased,yes,0,6,11,1,,38.75,30.61,,not available,not available,0.016000
,Article_3095,China,SLE,SLE,Autoimmune,,Sheng-Xiao Z,2019,10.1136/annrheumdis-2019-216504,"Sheng-Xiao Z, 2019","Sheng-Xiao Z, 2019",92,217,309,Clostridium IV,0.170000,0.27000,0.62962963,0.6296,0.00100000000000000,,,,,,,,,,,,,,not specified,not specified,16s,not-mentioned,Clostridium IV,Clostridium IV,yes,decreased,yes,0,2,1,1,,0.17,0.27,,not available,not available,<0.001
,Article_3095,China,SLE,SLE,Autoimmune,,Sheng-Xiao Z,2019,10.1136/annrheumdis-2019-216504,"Sheng-Xiao Z, 2019","Sheng-Xiao Z, 2019",92,217,309,Klebsiella,3.040000,0.30000,10.13333333,10.1333,0.00100000000000000,,,,,,,,,,,,,,not specified,not specified,16s,not-mentioned,Klebsiella,Klebsiella,yes,increased,yes,5,0,4,0,,3.04,0.3,,not available,not available,0.001000
Article_0816,Article_0816,China,Lung cancer,Lung cancer,Cancer,31065547,Zhuang H,2019,10.3389/fcimb.2019.00112,"Zhuang H, 2019","Zhuang H, 2019",30,30,60,Bifidobacterium ,0.015050,0.04695,0.320553781,0.3206,0.01380000000000000,,,,,,,,,,,,,,61 years,50 years,16S,V3-V4,Bifidobacterium,Bifidobacterium ,yes,decreased,yes,2,4,2,2,Kruskal-Wallis,1.51%,4.70%,"relative (community) abundance, no standard dev",,,0.0138
,Article_0816,China,Lung cancer,Lung cancer,Cancer,31065547,Zhuang H,2019,10.3389/fcimb.2019.00112,"Zhuang H, 2019","Zhuang H, 2019",30,30,60,Enterococcus,0.042570,0.00226,18.83628319,18.8363,0.01800000000000000,,,,,,,,,,,,,,61 years,50 years,16S,V3-V4,Enterococcus,Enterococcus,yes,increased,yes,5,0,2,5,Kruskal-Wallis,4.26%,0.23%,,,,0.018
Article_0955,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Bacteroides,0.108000,0.16000,0.675,0.6750,0.00833000000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Bacteroides,Bacteroides,yes,decreased,yes,0,6,11,1,Mann-Whitney U-test,10.80%,16%,"mean abundance, no standard deviation",,,8.33E-03
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Prevotella,0.056600,0.09670,0.585315408,0.5853,0.00833000000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Prevotella 9,Prevotella,yes,decreased,yes,4,3,3,5,Mann-Whitney U-test,5.66%,9.67%,,,,8.33E-03
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Roseburia,0.019700,0.04490,0.438752784,0.4388,0.00006870000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Roseburia,Roseburia,yes,decreased,yes,2,5,1,5,Mann-Whitney U-test,1.97%,4.49%,,,,6.87E-05
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Escherichia/Shigella,0.021100,0.01850,1.140540541,1.1405,0.01580000000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Escherichia-Shigella,Escherichia/Shigella,no,increased,yes,4,2,2,0,Mann-Whitney U-test,2.11%,1.85%,,,,1.58E-02
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Eubacterium,0.022700,0.01310,1.732824427,1.7328,0.00000744000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Eubacterium hallii group,Eubacterium,yes,increased,yes,6,9,2,4,Mann-Whitney U-test,2.27%,1.31%,,,,7.44E-06
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Subdoligranulum,0.020900,0.01360,1.536764706,1.5368,0.00212000000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Subdoligranulum,Subdoligranulum,yes,increased,yes,3,2,1,1,Mann-Whitney U-test,2.09%,1.36%,,,,2.12E-03
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Megamonas,0.003090,0.02330,0.132618026,0.1326,0.01130000000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Megamonas,Megamonas,yes,decreased,yes,0,4,2,1,Mann-Whitney U-test,0.31%,2.33%,,,,1.13E-02
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Anaerostipes ,0.012900,0.01120,1.151785714,1.1518,0.02490000000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Anaerostipes,Anaerostipes ,yes,increased,yes,2,4,0,5,Mann-Whitney U-test,1.29%,1.12%,,,,2.49E-02
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Streptococcus,0.018500,0.00421,4.394299287,4.3943,0.01050000000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Streptococcus,Streptococcus,yes,increased,yes,4,1,6,1,Mann-Whitney U-test,1.85%,0.42%,,,,1.05E-02
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Erysipelotrichaceae_unclassified,0.011900,0.01040,1.144230769,1.1442,0.00085100000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Erysipelotrichaceae UCG-003,Erysipelotrichaceae_unclassified,no,increased,yes,3,0,1,1,Mann-Whitney U-test,1.19%,1.04%,,,,8.51E-04
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Ruminococcaceae_unclassified,0.014600,0.00677,2.156573117,2.1566,0.00517000000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Ruminococcaceae UCG-002,Ruminococcaceae_unclassified,no,increased,yes,4,1,1,8,Mann-Whitney U-test,1.46%,0.68%,,,,5.17E-03
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Lactobacillus,0.017000,0.00423,4.01891253,4.0189,0.01240000000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Lactobacillus,Lactobacillus,yes,increased,yes,5,0,2,2,Mann-Whitney U-test,1.70%,0.42%,,,,1.24E-02
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Clostridium sensu stricto,0.013700,0.00614,2.231270358,2.2313,0.00113000000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Clostridium sensu stricto 1,Clostridium sensu stricto,no,increased,yes,4,1,1,2,Mann-Whitney U-test,1.37%,0.61%,,,,1.13E-03
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Eubacterium,0.010700,0.00529,2.02268431,2.0227,0.00972000000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Eubacterium coprostanoligenes group,Eubacterium,yes,increased,yes,6,9,2,4,Mann-Whitney U-test,1.07%,0.53%,,,,9.72E-03
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Intestinibacter ,0.008030,0.00535,1.500934579,1.5009,0.00866000000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Intestinibacter,Intestinibacter ,yes,increased,no,1,0,0,1,Mann-Whitney U-test,0.80%,0.54%,,,,8.66E-03
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Phascolarctobacterium,0.004220,0.00825,0.511515152,0.5115,0.00741000000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Phascolarctobacterium,Phascolarctobacterium,yes,decreased,yes,1,2,0,3,Mann-Whitney U-test,0.42%,0.83%,,,,7.41E-03
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Ruminococcus,0.001560,0.00830,0.187951807,0.1880,0.00000133000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Ruminococcus gnavus group,Ruminococcus,yes,decreased,yes,6,3,6,1,Mann-Whitney U-test,0.16%,0.83%,,,,1.33E-06
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Klebsiella,0.005250,0.00394,1.33248731,1.3325,0.00008110000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Klebsiella,Klebsiella,yes,increased,yes,5,0,4,,Mann-Whitney U-test,0.53%,0.39%,,,,8.11E-05
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Christensenellaceae R-7 group,0.008570,0.00011,75.1754386,75.1754,0.00408000000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Christensenellaceae R-7 group,Christensenellaceae R-7 group,no,increased,yes,2,0,0,1,Mann-Whitney U-test,0.86%,0.01%,,,,4.08E-03
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Turicibacter,0.006710,0.00113,5.938053097,5.9381,0.00129000000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Turicibacter,Turicibacter,yes,increased,yes,2,0,1,2,Mann-Whitney U-test,0.67%,0.11%,,,,1.29E-03
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Coprococcus,0.005060,0.00194,2.608247423,2.6082,0.00006150000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Coprococcus 3,Coprococcus,yes,increased,yes,2,2,1,6,Mann-Whitney U-test,0.51%,0.19%,,,,6.15E-05
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Eubacterium,0.005770,0.00114,5.061403509,5.0614,0.00060800000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Eubacterium ruminantium group,Eubacterium,yes,increased,yes,6,9,2,4,Mann-Whitney U-test,0.58%,0.11%,,,,6.08E-04
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Lachnospiracea_unclassified,0.004150,0.00273,1.52014652,1.5201,0.01310000000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Lachnospiraceae ND3007  group,Lachnospiracea_unclassified,no,increased,yes,5,2,0,1,Mann-Whitney U-test,0.42%,0.27%,,,,1.31E-02
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Ruminococcaceae_unclassified,0.004810,0.00048,10.06276151,10.0628,0.01090000000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Ruminococcaceae UCG-014,Ruminococcaceae_unclassified,no,increased,yes,4,1,1,8,Mann-Whitney U-test,0.48%,0.05%,,,,1.09E-02
,Article_0955,China,Thyroid papillary cancer,Thyroid papillary cancer,Cancer,30565661,Feng J,2019,10.1002/ijc.32007,"Feng J, 2019","Feng J, 2019",34,40,74,Alloprevotella,0.000001,0.00518,0.000214286,0.0002,0.00020300000000000,,,,,,,,,,,,,,48 years,46 years,16S,V3-V4,Alloprevotella,Alloprevotella,yes,decreased,no,0,1,0,1,Mann-Whitney U-test,0.00%,0.52%,,,,2.03E-04
Article_1081,Article_1081,USA,Prostate cancer,Prostate cancer,Cancer,30117171,Alanee S,2019,10.1002/pros.23713,"Alanee S, 2019","Alanee S, 2019",14,16,30,Clostridium XVIII,0.150000,85.68000,0.0017507,0.0018,0.01100000000000000,,,,,,,,,,,,,,not specified,not specified,16S,V3-V5,Clostridium XVIII,Clostridium XVIII,yes,decreased,no,1,1,0,0,Kruskal-Wallis,0.15,85.68,mean abundance,,,0.011
,Article_1081,USA,Prostate cancer,Prostate cancer,Cancer,30117171,Alanee S,2019,10.1002/pros.23713,"Alanee S, 2019","Alanee S, 2019",14,16,30,Lachnospira,0.950000,64.76000,0.014669549,0.0147,0.02100000000000000,,,,,,,,,,,,,,not specified,not specified,16S,V3-V5,Lachnospira,Lachnospira,yes,decreased,yes,1,3,1,3,Kruskal-Wallis,0.95,64.76,,,,0.021
,Article_1081,USA,Prostate cancer,Prostate cancer,Cancer,30117171,Alanee S,2019,10.1002/pros.23713,"Alanee S, 2019","Alanee S, 2019",14,16,30,Clostridium XlVa,1.500000,3.70000,0.405405405,0.4054,0.02700000000000000,,,,,,,,,,,,,,not specified,not specified,16S,V3-V5,Clostridium XlVa,Clostridium XlVa,yes,decreased,no,0,1,1,0,Kruskal-Wallis,1.5,3.7,,,,0.027
,Article_1081,USA,Prostate cancer,Prostate cancer,Cancer,30117171,Alanee S,2019,10.1002/pros.23713,"Alanee S, 2019","Alanee S, 2019",14,16,30,Acetanaerobacterium,0.800000,10.56000,0.075757576,0.0758,0.03500000000000000,,,,,,,,,,,,,,not specified,not specified,16S,V3-V5,Acetanaerobacterium,Acetanaerobacterium,yes,decreased,no,0,1,0,0,Kruskal-Wallis,0.8,10.56,,,,0.035
,Article_1081,USA,Prostate cancer,Prostate cancer,Cancer,30117171,Alanee S,2019,10.1002/pros.23713,"Alanee S, 2019","Alanee S, 2019",14,16,30,Faecalibacterium,294.550000,946.00000,0.311363636,0.3114,0.03800000000000000,,,,,,,,,,,,,,not specified,not specified,16S,V3-V5,Faecalibacterium,Faecalibacterium,yes,decreased,yes,1,5,2,7,Kruskal-Wallis,294.55,946,,,,0.038
Article_1100,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Lactobacillus,0.000300,0.00008,3.811944091,3.8119,0.00007410000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Lactobacillus,Lactobacillus,yes,increased,yes,5,0,2,2,,3.00E-04,7.87E-05,"relative abundance, no standard deviation",,,7.41E-05
,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Butyricicoccus,0.001700,0.00321,0.529100529,0.5291,0.00017300000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Butyricicoccus,Butyricicoccus,yes,decreased,yes,0,2,0,4,,0.0017,0.003213,,,,0.000173
,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Anaerostipes ,0.001000,0.00224,0.445831476,0.4458,0.00062800000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Anaerostipes,Anaerostipes ,yes,decreased,yes,2,4,0,5,,0.001,0.002243,,,,0.000628
,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Klebsiella,0.005800,0.00048,12.1085595,12.1086,0.00106200000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Klebsiella,Klebsiella,yes,increased,yes,5,0,4,,,0.0058,0.000479,,,,0.001062
,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Megasphaera,0.006400,0.00175,3.667621777,3.6676,0.00170300000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Megasphaera,Megasphaera,yes,increased,yes,3,0,1,1,,0.0064,0.001745,,,,0.001703
,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Aggregatibacter,0.000050,0.00002,2.89017341,2.8902,0.00567600000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Aggregatibacter,Aggregatibacter,yes,decreased,no,0,1,0,0,,5.00E-05,1.73E-05,,,,0.005676
,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Pseudomonas,0.000005,0.00002,0.234741784,0.2347,0.00983500000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Pseudomonas,Pseudomonas,yes,decreased,yes,1,3,1,0,,5.00E-06,2.13E-05,,,,0.009835
,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Clostridium IV,0.002300,0.00329,0.69845126,0.6985,0.01061700000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Clostridium IV ,Clostridium IV,yes,decreased,yes,0,2,1,1,,0.0023,0.003293,,,,0.010617
,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Alistipes,0.011700,0.01999,0.585234094,0.5852,0.01390000000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Alistipes,Alistipes,yes,decreased,yes,1,3,1,3,,0.0117,0.019992,,,,0.0139
,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Ruminococcus,0.007600,0.01128,0.673938104,0.6739,0.01743700000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Ruminococcus,Ruminococcus,yes,decreased,yes,6,3,6,1,,0.0076,0.011277,,,,0.017437
,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Bilophila,0.002800,0.00337,0.830614061,0.8306,0.01824900000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Bilophila,Bilophila,yes,decreased,yes,3,2,1,1,,0.0028,0.003371,,,,0.018249
,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Coprococcus,0.003600,0.00502,0.71656051,0.7166,0.01942900000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Coprococcus,Coprococcus,yes,decreased,yes,2,2,1,6,,0.0036,0.005024,,,,0.019429
,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Akkermansia,0.001500,0.00194,0.774393392,0.7744,0.02408000000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Akkermansia,Akkermansia,yes,decreased,yes,3,1,1,2,,0.0015,0.001937,,,,0.02408
,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Acidaminococcus,0.000300,0.00023,1.293103448,1.2931,0.02412500000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Acidaminococcus,Acidaminococcus,yes,increased,no,1,0,1,1,,0.0003,0.000232,,,,0.024125
,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Allisonella,0.000200,0.00035,0.579710145,0.5797,0.02504100000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Allisonella,Allisonella,yes,decreased,no,0,1,0,0,,0.0002,0.000345,,,,0.025041
,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Rothia,0.000050,0.00001,7.496251874,7.4963,0.02732600000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Rothia,Rothia,yes,increased,yes,2,0,2,0,,5.00E-05,6.67E-06,,,,0.027326
,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Eubacterium,0.000008,0.00004,0.214477212,0.2145,0.02990700000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Eubacterium,Eubacterium,yes,decreased,yes,6,9,2,4,,8.00E-06,3.73E-05,,,,0.029907
,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Haemophilus ,0.002900,0.00188,1.540095592,1.5401,0.03192700000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Haemophilus,Haemophilus ,yes,decreased,yes,2,1,1,4,,0.0029,0.001883,,,,0.031927
,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Gordonibacter,0.000020,0.00002,1,1.0000,0.03350200000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Gordonibacter,Gordonibacter,yes,increased,no,1,1,0,0,,2.00E-05,0.00002,difference(diseases-control),0.228,S8,0.033502
,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Phascolarctobacterium,0.023700,0.02315,1.023846553,1.0238,0.03411400000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Phascolarctobacterium,Phascolarctobacterium,yes,increased,yes,1,2,0,3,,0.0237,0.023148,,,,0.034114
,Article_1100,China,Hepatocellular carcinoma (liver cancer),Hepatocellular carcinoma (liver cancer),Cancer,30045880,Ren Z,2019,10.1136/gutjnl-2017-315084,"Ren Z, 2019","Ren Z, 2019",75,75,150,Peptococcus,0.000050,0.00000,12.5,12.5000,0.03977300000000000,,,,,,,,,,,,,,48 years,49 years,16S,V3-V5,Peptococcus,Peptococcus,yes,increased,no,1,0,0,0,,5.00E-05,0.000004,,,,0.039773
